Gene,Module
ETNK2,module_6
RAVER2,module_6
NAT10,module_6
LRRC1,module_6
PANK4,module_6
PPP2R3A,module_6
USP40,module_6
CCDC87,module_6
MOB1A,module_6
VRTN,module_6
STEAP3,module_6
KIRREL1,module_6
SLC47A1,module_6
UQCC1,module_6
CCDC25,module_6
PACC1,module_6
YY1AP1,module_3
PPP2R5A,module_6
PCMTD2,module_6
ASXL2,module_6
TYW1,module_6
TMEM39A,module_6
WDR41,module_6
ADI1,module_6
MRGBP,module_5
THNSL2,module_6
DNAI7,module_3
PPP2R5B,module_6
TMEM143,module_6
TRAPPC14,module_6
TMEM19,module_6
ECHDC2,module_6
IMP3,module_6
TMEM100,module_6
PHF10,module_6
VPS53,module_6
PGM2,module_6
FGGY,module_6
QRSL1,module_6
ZNF654,module_6
PPP2R5D,module_6
CWF19L1,module_6
LRRC36,module_6
MCOLN3,module_6
RBM41,module_6
C4orf19,module_6
ACOXL,module_6
DNAJC25-GNG10,module_6
BRF2,module_6
BOLA2,module_6
PPP6R3,module_6
UEVLD,module_6
FBXW7,module_6
KLHL26,module_6
TBC1D19,module_6
RNF121,module_6
BRIX1,module_6
PPP3CA,module_6
PI4K2B,module_6
GIMAP4,module_6
SPTLC3,module_6
DDX19A,module_6
PPP4C,module_6
CPPED1,module_6
TMEM144,module_6
SLC29A3,module_6
PRR5-ARHGAP8,module_6
AP5S1,module_6
TMA16,module_6
MIS18BP1,module_6
TMEM74B,module_6
LARP6,module_6
ABCF3,module_6
AGPAT5,module_1
LIN7C,module_6
RNLS,module_6
MNS1,module_6
PPP3CC,module_6
BLOC1S4,module_6
ACER3,module_6
DRAM1,module_6
SYNJ2BP,module_6
SLC39A9,module_6
NIPSNAP3B,module_6
FBXL8,module_6
WDR33,module_6
PPP3R1,module_6
GIMAP5,module_6
LSG1,module_6
SLC35C1,module_6
PLCXD1,module_6
ZGRF1,module_6
TCP11L1,module_6
ABHD10,module_6
CHDH,module_6
PPP3R2,module_6
STK32B,module_6
COPRS,module_6
LAPTM4B,module_6
SLC22A15,module_6
TBC1D2,module_6
STYK1,module_6
PPP5C,module_6
PI4K2A,module_6
IMPACT,module_6
TMEM176A,module_6
LGR4,module_6
PIDD1,module_6
PPP6C,module_6
TMCO6,module_6
MCM10,module_6
NPY4R,module_6
NCBP3,module_6
ZNF331,module_6
ANKRD30BL,module_6
ASPDH,module_6
GPALPP1,module_6
FBXO48,module_6
YOD1,module_6
CAMK2N1,module_6
CSGALNACT2,module_6
PRCC,module_6
DNAJA4,module_6
PRCP,module_6
NDUFAF7,module_6
PARL,module_6
PRELP,module_6
PREP,module_6
ETNK1,module_6
CHST12,module_6
HES6,module_2
TRPV6,module_6
TNFRSF19,module_6
NOP10,module_6
MACROH2A2,module_6
GPRC5D,module_6
SLC35E3,module_6
BATF3,module_6
DDX43,module_6
SAGE1,module_6
SMPD3,module_6
ASIC4,module_6
SRGN,module_6
ELAC1,module_3
DHTKD1,module_6
FEM1A,module_6
PIP4P2,module_6
PRG2,module_6
ELMOD1,module_6
SLC30A10,module_6
MAML3,module_6
CDCA7L,module_6
PRH1,module_6
RBM38,module_6
PRH2,module_6
ZNF823,module_6
SOX6,module_6
ENOSF1,module_6
PLXNA3,module_6
HAUS7,module_6
CDC42BPG,module_6
ZNF821,module_6
DNAH3,module_6
GALNT10,module_6
PRIM1,module_6
CNOT11,module_6
FOXRED1,module_6
CDV3,module_6
STAB2,module_6
NAGK,module_6
SUPT20H,module_6
PRIM2,module_6
KIF27,module_6
UBE2Q1,module_6
MED29,module_6
BMP2K,module_6
VEZT,module_6
OTUD5,module_6
ZCCHC8,module_6
RNPC3,module_6
DDX60,module_6
CDKN2AIP,module_6
TENT5A,module_6
CARMIL1,module_6
KIF21A,module_6
PPP1R9A,module_6
ANKRD10,module_6
ZNF280C,module_6
VPS50,module_6
OTUB1,module_6
FERMT1,module_6
MTMR8,module_6
KIF16B,module_6
PRR5,module_6
ASAP3,module_6
TASP1,module_6
DOCK10,module_6
STAP2,module_6
TRMT1,module_6
TTC27,module_6
THUMPD1,module_6
POMGNT1,module_6
ZDHHC7,module_6
AMBRA1,module_1
SMPD4,module_6
ZNF407,module_6
PNRC2,module_6
SLC39A4,module_6
LRRC40,module_6
G2E3,module_6
TBC1D22B,module_6
KRBOX4,module_6
CHD7,module_6
PRKAB1,module_6
FLVCR2,module_6
BTBD2,module_6
OSGEP,module_6
LYAR,module_3
RAB20,module_6
NHP2,module_6
SLC48A1,module_6
BCAS4,module_6
TMEM127,module_6
NLRP2,module_6
INTS8,module_6
ZNF692,module_6
RNF126,module_6
ZNF416,module_6
PRKACA,module_6
PRPF40A,module_6
DDX27,module_6
ZNF446,module_6
URGCP,module_6
NPLOC4,module_6
DENND4C,module_6
GPATCH2L,module_6
MFN1,module_6
PEX26,module_6
PPP4R3A,module_6
NBPF1,module_6
SLC30A6,module_6
IWS1,module_6
LIMS2,module_6
SCYL2,module_6
KANSL3,module_6
RABL6,module_6
MREG,module_6
TRMU,module_6
YEATS2,module_6
PKIA,module_5
PACS1,module_6
LUC7L,module_6
KDM4D,module_6
NSUN5,module_6
RBM22,module_6
VAC14,module_6
RADIL,module_6
PKIB,module_6
MAP7D1,module_6
ARHGEF40,module_6
YJU2,module_6
POLR3B,module_6
IPO9,module_6
NDC1,module_6
NECAP2,module_6
KBTBD4,module_6
PRKAG1,module_6
FAR2,module_6
ZNF334,module_6
TENM3,module_6
DOK4,module_6
LMBR1L,module_6
WDR11,module_6
POLR3E,module_6
SLF2,module_6
IQCC,module_6
CEP72,module_6
INTS13,module_6
BTBD7,module_6
N4BP2,module_6
ATF7IP,module_6
PRKAR1A,module_6
FAM222B,module_6
FIRRM,module_6
ZFP64,module_6
DNAJC11,module_6
ARFGAP1,module_6
NAXD,module_6
ENAH,module_6
EDEM2,module_6
PARVA,module_6
CHFR,module_6
COA1,module_6
NUP133,module_6
CNDP2,module_6
CCAR1,module_6
PRKAR1B,module_6
AGK,module_6
TMEM184C,module_6
SEPTIN11,module_6
OGDHL,module_6
CDK5RAP2,module_6
INTS9,module_6
UGGT2,module_6
RCOR3,module_6
PRKAR2A,module_6
ZNF701,module_6
EXOC1,module_6
IFT122,module_6
INAVA,module_6
H2AJ,module_6
NGLY1,module_5
ZNF83,module_6
PRKAR2B,module_6
EXOC2,module_3
PRR11,module_6
TBC1D23,module_6
TDP1,module_6
SAYSD1,module_6
MBD5,module_1
ZNF839,module_6
CFAP44,module_6
PRKCA,module_6
ERMARD,module_6
RIOK2,module_6
CMTR2,module_6
MCTP2,module_6
FGD6,module_6
ZNF415,module_6
TXLNG,module_6
LMBRD1,module_6
DEPDC1B,module_6
PRKCB,module_6
CSGALNACT1,module_6
LRIF1,module_6
MINDY1,module_6
DDX28,module_6
PCID2,module_6
MBNL3,module_6
METTL2B,module_6
CACNA2D3,module_6
AXL,module_6
PRKCD,module_6
DCP1A,module_6
ADAP2,module_6
HR,module_6
ST6GALNAC1,module_6
TRERF1,module_6
PRKCE,module_6
FOXJ2,module_5
ADCY10,module_6
SPATA7,module_6
UTP6,module_6
BDP1,module_6
TSNAXIP1,module_6
DOK5,module_6
KDM3A,module_6
RNF130,module_6
PRKCG,module_6
ALLC,module_6
VPS11,module_6
PAG1,module_6
PECR,module_3
DCAF6,module_6
SELENOS,module_6
PRKCH,module_6
GLT8D1,module_6
EMC3,module_6
CAND1,module_6
CENPJ,module_6
EAPP,module_6
CENPN,module_6
PRKCI,module_2
EAF2,module_6
WWC3,module_1
ARHGAP15,module_6
PPP2R2D,module_6
BRK1,module_6
ITFG2,module_6
CISD1,module_6
PLGRKT,module_6
PKN1,module_6
USE1,module_6
PSENEN,module_6
ZC3H15,module_6
ACOT13,module_6
KIZ,module_6
TMEM165,module_6
BEX1,module_6
PKN2,module_6
ACTR10,module_6
DBNDD2,module_6
ECHDC1,module_6
TMEM126B,module_6
HDAC8,module_6
PRKD1,module_6
ASH1L,module_6
ZNG1A,module_6
PBK,module_6
GSDMB,module_6
GABRQ,module_6
PRKCQ,module_6
WSB2,module_6
LMO3,module_6
ZKSCAN7,module_6
PRKCSH,module_2
GPRC5C,module_6
MYNN,module_6
ZNF395,module_6
MESP1,module_6
UNC45A,module_6
PRKCZ,module_6
ZNF302,module_6
THSD1,module_6
ACSS2,module_6
RNF114,module_6
ZC4H2,module_6
CMAS,module_6
BIN3,module_6
PRKDC,module_6
APOBR,module_6
ERBIN,module_6
LANCL2,module_6
NXT2,module_6
CTTNBP2NL,module_6
PRKG1,module_6
RCC2,module_6
INKA2,module_6
DMAP1,module_6
PRKG2,module_6
MYO5C,module_6
APOM,module_6
MAPK3,module_6
ZMAT5,module_6
LIN37,module_1
SULF2,module_6
MAPK4,module_6
SEPTIN3,module_6
AJAP1,module_6
NDUFA12,module_6
RAB5IF,module_6
MAPK6,module_6
GNG12,module_6
BAIAP2L1,module_6
SLC25A40,module_6
BCAP29,module_6
SLC50A1,module_6
MAPK7,module_6
CFC1,module_6
ACRV1,module_1
MAPK11,module_6
NXF3,module_6
NXF2,module_6
MYDGF,module_6
SMG9,module_6
MAPK13,module_6
PDGFC,module_6
MAP2K2,module_6
ALG1,module_6
MAP2K3,module_6
UBFD1,module_6
KLHL4,module_6
TMEM234,module_6
MAP2K5,module_6
MAP2K6,module_6
MAP2K7,module_6
PCDHGB7,module_6
EIF2AK2,module_5
PCDHGA6,module_6
THAP12,module_6
PCDHB15,module_6
PCDHB14,module_6
PCDHB13,module_6
PCDHB12,module_6
PCDHB11,module_6
PCDHB10,module_6
PCDHB7,module_6
PRKX,module_6
PCDHB6,module_6
PCDHB4,module_6
PCDHB3,module_6
PCDHB2,module_6
PCDHAC2,module_6
TEX15,module_6
TEX14,module_6
TEX12,module_6
NSMCE3,module_6
RNF17,module_6
STK31,module_6
TDRD1,module_6
GSDMC,module_6
PRL,module_6
DNAH7,module_6
PRLR,module_6
MOSPD1,module_6
MTFR1L,module_6
LMOD3,module_6
ATOSA,module_6
PROC,module_6
SUSD2,module_6
ZNF253,module_6
KIAA1217,module_6
BTNL2,module_6
EPCIP,module_6
MRAP,module_6
PRODH,module_6
YLPM1,module_6
CRTAM,module_6
RNF20,module_6
TMX4,module_6
SERTAD4,module_6
MEPCE,module_6
CTNNBL1,module_6
GPCPD1,module_6
LRRC8A,module_6
CPXM1,module_6
KYAT3,module_6
PROS1,module_6
WDR45B,module_6
BEX4,module_6
GKN1,module_6
PARD3,module_6
PROX1,module_6
AZGP1,module_6
PRPH,module_2
IL36G,module_6
SLC7A10,module_6
PRPS1,module_6
ANKRD7,module_6
PRPS2,module_6
PRMT8,module_6
CABP5,module_6
PRPSAP2,module_6
PRRG1,module_6
LGMN,module_6
LTB4R2,module_6
PRSS3,module_6
CTPS2,module_6
RPRM,module_6
CCL28,module_6
EIF4ENIF1,module_6
KCNQ5,module_6
MASP1,module_6
RELN,module_6
TMPRSS15,module_6
DNAJC12,module_6
KLK6,module_6
HTRA1,module_6
CHST7,module_6
KLK10,module_6
AZU1,module_6
CYP26B1,module_6
ERO1B,module_6
SLC2A9,module_6
DIABLO,module_6
PSD,module_6
INPP5E,module_6
PSEN1,module_6
PSEN2,module_6
BCCIP,module_6
EIF5A2,module_6
CLDND1,module_6
TWNK,module_6
POLE4,module_6
TRIM39,module_6
KCNK12,module_6
PANX2,module_6
SUCNR1,module_6
TMEM9B,module_6
NRIP3,module_6
SAR1A,module_6
CFAP298,module_6
B2M,module_6
JPH1,module_6
RETN,module_6
PSG5,module_6
SLC2A4RG,module_6
FMN2,module_6
PSG9,module_6
PSKH1,module_6
PSMA1,module_6
ZC3HAV1,module_6
PSMA2,module_6
GPR137,module_6
PSMA3,module_6
TCEAL7,module_6
PSMA4,module_6
GRIPAP1,module_6
EMC7,module_6
RAD18,module_6
PSMA5,module_6
PSMA6,module_6
PSMA7,module_6
FSTL5,module_6
UGGT1,module_6
KCMF1,module_6
PSMB1,module_6
MDM1,module_6
TCIM,module_6
UBQLN4,module_6
AGPAT4,module_6
DPYSL5,module_6
WRNIP1,module_6
BDH2,module_6
TMEM167B,module_6
NDUFA4L2,module_6
PNO1,module_1
PAPOLB,module_6
SH3GLB2,module_6
C15orf39,module_6
THAP10,module_6
PSMB3,module_6
MAP3K7CL,module_6
IFT46,module_6
EXOSC5,module_6
SMARCAD1,module_6
MEIS3,module_6
PSMB4,module_6
SEMA3G,module_6
MCCC1,module_6
NMUR2,module_6
PAK6,module_6
LXN,module_6
NCLN,module_6
GPR108,module_6
SPPL2B,module_6
FEM1C,module_6
PSMB5,module_6
DUS3L,module_6
CA10,module_6
SMCO4,module_6
CCDC177,module_6
PMEPA1,module_6
BMAL2,module_6
PSMB6,module_6
DUSP22,module_1
CMC2,module_6
ENY2,module_6
OLFML3,module_6
MRPS22,module_6
EMSY,module_6
SDR39U1,module_6
XAB2,module_6
PSMB7,module_6
SMYD2,module_6
C5orf15,module_6
PRTFDC1,module_6
NT5M,module_6
NIT2,module_6
MEPE,module_6
LHX9,module_6
OTUD7B,module_6
PSMB8,module_6
SHD,module_6
RGMA,module_6
WDR93,module_6
C14orf132,module_6
ATXN7L3,module_6
FAM20C,module_6
PRDM8,module_6
PSMB9,module_6
PRDM10,module_6
PRDM11,module_6
POGLUT1,module_6
PSMG2,module_6
ADPRM,module_6
DTWD1,module_1
BBX,module_6
PSMB10,module_6
KIF15,module_5
TOMM22,module_6
CHPT1,module_6
TULP4,module_6
SLC12A9,module_6
COQ8A,module_6
CTNNBIP1,module_6
ADAMTS9,module_6
BAAT,module_6
PSMC1,module_6
SDHAF3,module_6
YAE1,module_6
CCDC47,module_6
ACKR3,module_6
PSMC2,module_6
CABP4,module_6
AKR1B10,module_6
COQ9,module_6
CIAPIN1,module_6
PSMC3,module_6
VPS35L,module_6
PDXP,module_6
RSRP1,module_6
ANKMY2,module_6
RARS2,module_6
PSMC4,module_6
TWSG1,module_6
PLSCR2,module_6
PLSCR3,module_6
PSMC5,module_6
CHRNA10,module_6
TBX20,module_6
PSMC6,module_6
PCBP4,module_6
DDX24,module_6
KNL1,module_6
SLC17A6,module_6
AGTRAP,module_6
PLSCR4,module_6
ENTPD7,module_6
PSMD3,module_6
CASS4,module_6
CPA6,module_6
PITHD1,module_6
RPGRIP1,module_6
PARP11,module_6
AVEN,module_6
PSMD4,module_6
ANO2,module_6
FERRY3,module_6
TIGAR,module_6
PNPLA2,module_6
CYSLTR2,module_6
NAT14,module_6
PDSS2,module_6
REXO4,module_6
PSMD5,module_6
PLAAT1,module_6
PGLYRP4,module_6
INTS12,module_6
CAMK1D,module_6
GOPC,module_6
LPAR5,module_6
NUP107,module_6
PLXDC1,module_6
CD177,module_6
LYRM4,module_6
MRPL47,module_6
PSMD7,module_6
ATP13A1,module_6
CHMP1B,module_6
APMAP,module_6
RGL3,module_6
PSMD8,module_6
RNPEPL1,module_6
RTN4,module_6
ADCK1,module_6
PAK5,module_6
LDAF1,module_6
SCYL3,module_6
RALGAPB,module_6
LYRM1,module_6
PSMD9,module_6
SMIM8,module_6
SLC44A2,module_6
SMURF1,module_6
TMEM63C,module_6
PHTF2,module_6
JPH2,module_6
PSMD10,module_6
PELI2,module_6
PELI1,module_6
SALL4,module_6
ASPHD2,module_6
ZNFX1,module_6
DOLPP1,module_6
CAMK1G,module_6
CORO1B,module_6
VARS2,module_6
ZMIZ1,module_6
KIAA1191,module_6
PSMD12,module_6
ACTR3B,module_6
SLC39A10,module_6
ANKRD50,module_6
FAM219B,module_6
RALGAPA2,module_6
ADAMTSL3,module_6
DENND11,module_6
PSMD13,module_6
SELENON,module_6
VN1R1,module_6
MCOLN1,module_6
ATP10A,module_6
ATP8B2,module_6
BAD,module_6
PSME1,module_6
ATP10D,module_6
ZNF248,module_3
PSME2,module_6
SLC45A4,module_6
ADGRG6,module_6
SPRYD7,module_6
CEMIP,module_6
THAP11,module_6
VANGL2,module_6
TTC7A,module_6
ERGIC1,module_6
NHSL1,module_6
LYRM2,module_6
SMAGP,module_6
PSPH,module_6
ZNF630,module_6
PTAFR,module_6
PTBP1,module_6
PTCH1,module_6
SLC4A10,module_6
PTGDR,module_6
BAG1,module_6
PTGDS,module_6
PTGER1,module_6
PTGER2,module_6
KAT14,module_6
PBXIP1,module_6
PTGER3,module_6
CBX8,module_6
RCN3,module_6
ZNF286A,module_6
ZNF287,module_6
SENP7,module_6
JPH3,module_6
PTGER4,module_6
ZNF304,module_6
TTYH1,module_6
GJD2,module_2
AICDA,module_6
PTGFRN,module_6
RHOJ,module_6
PTGIR,module_6
CLTRN,module_6
CLK4,module_6
PTGIS,module_6
S100A14,module_6
SPC25,module_6
ABHD6,module_6
NMRAL1,module_6
SCYL1,module_6
AS3MT,module_6
TMIGD3,module_6
CEP15,module_6
WDR18,module_6
SLC24A3,module_6
PTGS1,module_6
PTGS2,module_6
PTHLH,module_6
PRR9,module_6
NDRG3,module_6
NDRG2,module_6
BIRC6,module_6
PLEKHG5,module_6
PTH1R,module_6
TENM2,module_6
GALNT16,module_6
DSCAML1,module_6
REXO1,module_6
KIAA1143,module_6
TMCC3,module_6
GATAD2B,module_6
PTH2R,module_6
PPM1H,module_6
ISY1,module_6
MYORG,module_6
AMIGO1,module_6
STRIP2,module_6
SCAF4,module_6
HHATL,module_6
PNMA8B,module_6
PTK2,module_5
LRRC47,module_1
ERMN,module_6
CNOT6,module_6
ZNF490,module_6
PLEKHH1,module_6
GRAMD1B,module_6
SHROOM4,module_6
USP31,module_6
PRR12,module_6
PLEKHG1,module_6
KIAA1210,module_6
CRACD,module_6
NLN,module_6
ESYT2,module_6
ODF2L,module_6
ARID1B,module_6
HEG1,module_6
RIMKLB,module_6
NWD2,module_6
MRTFB,module_6
LRFN2,module_6
ADGRB1,module_6
NLGN4X,module_6
MTA3,module_6
MAVS,module_6
ZNF608,module_6
INTS2,module_6
MTUS1,module_6
XPO5,module_6
COG6,module_6
GPR158,module_6
ARHGAP31,module_6
SERINC1,module_6
STARD9,module_6
HECW2,module_6
RPTOR,module_6
SRGAP1,module_6
NYNRIN,module_5
CASKIN1,module_6
PCDH19,module_6
KCTD16,module_6
RTL9,module_6
CGN,module_3
TBC1D14,module_6
MIB1,module_6
ELAPOR1,module_6
KIAA1328,module_6
SORCS2,module_6
ALPK3,module_6
WDR35,module_6
PTK7,module_6
DISP3,module_1
ZNF398,module_6
KLHL42,module_6
TXNDC16,module_6
CC2D2A,module_6
PDP2,module_6
ZNF624,module_6
NCEH1,module_6
MICAL3,module_6
LRRC7,module_6
NLGN2,module_6
SEMA6A,module_6
USP35,module_6
STAMBPL1,module_6
TWF1,module_6
IFT80,module_6
ARRDC3,module_6
KLHL8,module_6
KLHL14,module_6
ZNF319,module_6
SIPA1L2,module_6
ARHGAP20,module_6
CARNS1,module_6
ZNF471,module_6
MARCHF4,module_6
PCDH10,module_6
KIF17,module_1
CCDC191,module_6
UNC79,module_6
FAM135A,module_6
PREX1,module_6
KCNT1,module_6
TMEM181,module_6
ARHGAP21,module_6
SYT13,module_6
CFAP97,module_6
RIC1,module_6
WDFY1,module_6
MRTFA,module_6
ZNF687,module_6
EBF4,module_6
HOMEZ,module_5
PDZD4,module_6
BEGAIN,module_6
BAHCC1,module_6
ADGRB2,module_6
FNIP2,module_6
USP36,module_6
TRMT9B,module_6
PITPNM2,module_6
SLAIN2,module_6
JCAD,module_6
DIP2B,module_6
RANBP10,module_6
RELCH,module_6
TSHZ3,module_6
VPS18,module_6
SHROOM3,module_6
STIM2,module_6
ZBTB2,module_6
LRFN1,module_6
ZFAT,module_6
KLHL1,module_6
DPP10,module_6
PTMS,module_6
SH3RF1,module_6
LRCH2,module_6
LRRN1,module_6
EP400,module_6
ARHGAP23,module_6
CCDC146,module_6
PTN,module_6
COL20A1,module_6
MYH7B,module_6
POGK,module_6
USP28,module_5
DHX37,module_6
NHSL3,module_6
PHF12,module_6
CIP2A,module_6
UVSSA,module_6
GRAMD1A,module_6
HCN3,module_6
CALCOCO1,module_6
ZBTB4,module_6
PHRF1,module_6
CAMSAP3,module_6
PLEKHA4,module_6
RDH14,module_6
FBRSL1,module_6
EPB41L5,module_6
KIAA1549,module_6
RNF213,module_6
ZFP14,module_6
GPAM,module_6
ALS2,module_6
QSOX1,module_6
CHD8,module_6
ZDBF2,module_6
ZBTB26,module_6
CACHD1,module_6
VAT1L,module_6
ZSWIM6,module_6
LRRC4C,module_6
TNRC6C,module_6
KIAA1586,module_6
ZNF317,module_6
USP37,module_6
DDX55,module_6
FANCM,module_2
CPNE5,module_6
ADGRB3,module_6
PTPN1,module_6
FHIP2A,module_6
NCKAP5L,module_6
CWC22,module_2
GBA2,module_6
WDFY4,module_6
DENND1A,module_6
MEAK7,module_6
MIER1,module_3
SLC7A14,module_6
PTPN2,module_6
KIAA1614,module_6
ZNF529,module_6
SFMBT2,module_6
SEMA4G,module_6
PRX,module_6
PCDHB16,module_6
PPP4R4,module_6
ANO8,module_6
METTL14,module_6
IGDCC4,module_6
EPG5,module_6
NCOA5,module_6
WDR19,module_6
ANKRD36B,module_6
SPTBN4,module_6
ZFYVE28,module_6
PTPN3,module_6
PTPN4,module_6
SCUBE2,module_6
TRIB3,module_6
ANKRA2,module_6
PTPN6,module_6
RBAK,module_6
MARK4,module_6
SUGP1,module_6
BRINP2,module_6
GATAD1,module_6
RAB40C,module_6
BAK1,module_6
PTPN9,module_6
HES4,module_6
POLD4,module_6
CCAR2,module_6
HAMP,module_6
G6PC2,module_6
LSM2,module_6
PTPN12,module_6
CCNB1IP1,module_5
CCDC181,module_6
GRHL3,module_6
RAP2C,module_6
C6orf47,module_6
CATSPERG,module_6
PTPN13,module_6
CYP4F11,module_6
SLC4A5,module_6
PTPN14,module_6
ZNF410,module_6
CADM3,module_6
SLC46A2,module_6
PTPRB,module_6
PTPRC,module_6
PTPRD,module_6
PTPRE,module_6
PTPRF,module_6
PTPRG,module_6
PTPRH,module_6
PTPRJ,module_6
PTPRK,module_6
PTPRM,module_6
PTPRN,module_6
PTPRN2,module_6
ACTA1,module_6
BARD1,module_6
PTPRO,module_6
PTPRR,module_6
PTPRS,module_6
PTPRZ1,module_6
PTS,module_6
PTX3,module_6
BAX,module_6
RAD1,module_6
PURB,module_6
NGB,module_6
NEUROD4,module_6
PVALB,module_6
PVR,module_6
NECTIN1,module_6
WFDC1,module_6
NECTIN2,module_6
CTDSP1,module_4
CXCL16,module_6
BBS1,module_6
PWP2,module_6
PEX19,module_6
ABCD3,module_6
ABCD4,module_6
PXMP2,module_6
PEX2,module_6
PXN,module_6
BBS2,module_1
PEX5,module_6
PYCR1,module_6
ALDH18A1,module_6
PCYT2,module_6
PYGB,module_6
PYGL,module_6
PYGM,module_6
SQOR,module_6
PLEKHB1,module_6
MS4A7,module_6
TP53INP2,module_6
ENOPH1,module_6
RHOU,module_6
TRAPPC1,module_6
ZBED5,module_5
CREBZF,module_5
ABHD17C,module_6
ZNF71,module_6
ZNF77,module_6
INIP,module_3
JAM2,module_6
LY6G5B,module_6
PRUNE1,module_6
MYL7,module_6
ZNF462,module_6
ZNF250,module_6
ARHGAP22,module_6
OSTC,module_6
KMT2C,module_6
CACTIN,module_6
DNASE2B,module_6
DLGAP3,module_6
EPS15L1,module_3
SELENOK,module_6
SINHCAF,module_6
RBM25,module_6
MID1IP1,module_6
ABRACL,module_6
RRAGD,module_6
SNX6,module_6
MPP4,module_6
PZP,module_6
QDPR,module_6
RAB1A,module_6
RGL2,module_6
RAB3A,module_6
RAB3B,module_6
RAB3IL1,module_2
RAB4A,module_6
RAB5A,module_6
RAB5B,module_6
BCAT2,module_6
MAP4K2,module_6
RAB13,module_6
RAB27A,module_6
RAB27B,module_6
RABGGTA,module_6
RABGGTB,module_6
RABIF,module_6
RAB5C,module_6
RAC1,module_6
RAC2,module_6
RAC3,module_6
RAD17,module_6
RAD23A,module_6
RAD23B,module_6
RAD51,module_6
RAD51C,module_6
RAD51B,module_6
MOK,module_6
RAD51D,module_6
RAD52,module_6
RAF1,module_6
RAG1,module_6
RAG2,module_6
IL22RA1,module_6
PGAP6,module_6
RALB,module_6
ACTA2,module_6
BCHE,module_6
RALGDS,module_6
RAN,module_6
RANBP1,module_6
RANBP2,module_6
RANGAP1,module_6
RAP1A,module_6
IL21,module_6
RAP1B,module_6
ENPP5,module_6
RAP1GAP,module_6
RAP1GDS1,module_6
RAP2A,module_6
RAP2B,module_6
RARA,module_6
RARB,module_6
RARG,module_6
RARS1,module_6
RARRES1,module_6
RARRES2,module_6
PLAAT4,module_6
RASA1,module_6
RASA2,module_6
RASGRF1,module_6
RASGRF2,module_6
RB1,module_6
ARID4A,module_6
HIVEP3,module_6
EVA1C,module_6
ACE2,module_6
TLNRD1,module_6
NTN4,module_6
CACNG8,module_6
CACNG7,module_6
UBL5,module_6
RBBP5,module_6
BCKDHA,module_6
RBBP6,module_6
SIGIRR,module_6
RBBP8,module_6
RBL1,module_6
PRDM12,module_6
PLEKHA1,module_6
PLEKHA2,module_6
RBL2,module_6
SENP2,module_6
GNB4,module_6
ZNF350,module_6
KLHL12,module_6
RBM3,module_6
RXFP1,module_6
PBOV1,module_6
LGR6,module_6
RBM4,module_6
RBMS1,module_6
RBMS2,module_6
BCKDHB,module_6
RBMY1A1,module_6
RBP1,module_6
RBP2,module_6
CPLX3,module_5
CCND1,module_6
RBP4,module_6
RCN1,module_6
RCN2,module_6
BCL2,module_6
PRPH2,module_6
RDX,module_6
REL,module_6
BCL2A1,module_6
RELA,module_6
RELB,module_6
RENBP,module_6
UPF1,module_6
DPF2,module_6
REST,module_6
RET,module_6
BCL2L1,module_6
REV3L,module_6
RFC1,module_6
RFC2,module_6
RFC3,module_6
RFC4,module_6
RFC5,module_6
RFNG,module_6
TRIM27,module_6
RFPL1,module_6
RFX1,module_6
RFX2,module_6
RFX3,module_6
RFX4,module_6
RFX5,module_6
RFXAP,module_6
RGR,module_6
RGS1,module_6
RGS2,module_6
RGS3,module_6
RGS4,module_6
ACTB,module_6
RGS7,module_6
RGS10,module_6
RGS12,module_6
RGS16,module_6
RHEB,module_6
RHO,module_6
GRK1,module_6
RLN1,module_6
RIT2,module_6
RING1,module_6
RIT1,module_6
RLF,module_6
RLN2,module_6
AFAP1,module_6
GPBP1L1,module_6
MYG1,module_6
FAM3A,module_6
RNASE1,module_6
RNASE2,module_6
RNASE3,module_6
AVPI1,module_6
RNASE4,module_6
SLC25A19,module_6
RNASE6,module_6
BCL6,module_6
EDA2R,module_6
RNASEL,module_6
CDH26,module_6
RNF2,module_6
BACH2,module_6
RNF5,module_6
ELOVL5,module_6
SLC5A7,module_6
HAPLN2,module_6
SAV1,module_6
TRMT11,module_6
APOBEC3G,module_6
RNF6,module_6
PPCDC,module_6
NIF3L1,module_6
CCDC90B,module_6
FASTKD5,module_6
CCDC81,module_6
HPSE2,module_6
AASDHPPT,module_6
BCL7A,module_6
RNH1,module_6
AGBL5,module_6
RNPEP,module_6
LDAH,module_6
ALX4,module_6
GUF1,module_6
SPCS3,module_6
NAA35,module_6
RINT1,module_6
ABCE1,module_6
SCOC,module_6
KCNK15,module_6
DHX35,module_6
RIC8A,module_6
CYB5RL,module_2
MIIP,module_6
ATG101,module_6
PROK2,module_6
PAPPA2,module_6
CELF6,module_6
EEFSEC,module_6
CELF5,module_6
FKBP10,module_6
SMAP1,module_6
TRAPPC11,module_6
ZFAND3,module_6
C14orf93,module_6
BCL9,module_6
ROBO1,module_6
ROBO2,module_6
ROCK1,module_6
ROM1,module_6
RORA,module_6
RORB,module_6
RORC,module_6
ROS1,module_6
HCN2,module_6
RP9,module_6
RP1,module_6
RP2,module_6
RPGR,module_6
RPA2,module_6
RPA3,module_6
RPE,module_6
RPE65,module_6
RPL3,module_6
RPL5,module_6
RPL6,module_6
